age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,user_id
0.24833271321770412,3,0,2,0,0,4,0,7,54,673
-0.4880393536520764,3,1,2,1,2,4,0,11,54,674
-0.8036273823105538,3,0,2,2,0,4,0,0,54,675
-0.698431372757728,3,1,2,4,2,4,0,7,54,676
-0.38284334409925064,3,1,1,4,9,2,0,10,54,677
-1.224411420521857,3,1,2,2,2,4,2,20,54,678
0.5639207418761815,3,1,1,2,5,3,0,9,54,679
1.0899007896403103,3,1,2,2,9,4,0,7,54,680
-0.17245132499359905,3,1,2,4,2,4,0,10,54,681
-0.9088233918633796,3,1,1,2,2,4,0,7,54,682
-0.17245132499359905,3,1,2,0,9,4,0,18,54,683
-0.8036273823105538,3,1,2,9,7,4,2,7,54,684
0.14313670366487832,3,1,2,2,2,4,0,13,30,685
-0.06725531544077326,3,1,2,10,9,4,0,12,54,686
-0.9088233918633796,3,1,2,1,2,4,0,7,54,687
0.3535287227705299,3,1,2,1,0,4,0,7,54,688
-1.224411420521857,3,1,2,1,9,4,2,20,54,689
-0.8036273823105538,3,1,1,4,2,4,0,1,54,690
0.5639207418761815,3,1,2,2,9,3,2,7,54,691
-1.4348034396275084,3,1,2,1,0,1,0,21,16,692
-0.698431372757728,3,1,2,4,2,4,0,7,0,693
-0.38284334409925064,3,1,2,0,0,4,0,7,0,694
-0.06725531544077326,3,0,2,4,2,3,0,7,17,695
0.3535287227705299,3,0,2,10,0,4,0,7,54,696
-0.2776473345464248,3,1,2,1,2,0,0,7,8,697
-0.8036273823105538,3,1,2,1,9,4,0,10,40,698
3.404212999802478,3,0,2,2,2,3,0,7,54,699
-0.17245132499359905,3,0,0,1,2,4,0,11,54,700
-1.119215410969031,3,0,1,10,2,1,0,20,49,701
0.5639207418761815,3,0,2,4,2,4,0,10,54,702
-0.8036273823105538,3,1,2,4,2,4,0,10,34,703
-0.698431372757728,3,0,2,1,9,4,0,20,54,704
-0.2776473345464248,3,1,2,1,2,4,0,20,0,705
-1.224411420521857,3,1,2,10,6,4,0,20,49,706
-0.698431372757728,3,1,2,4,9,4,0,10,54,707
-0.17245132499359905,3,1,2,10,2,4,0,10,54,708
-0.698431372757728,3,1,2,0,0,4,0,27,30,709
-0.698431372757728,3,0,2,6,11,4,0,7,0,710
-0.698431372757728,3,0,2,4,2,2,0,10,54,711
0.774312760981833,3,1,2,1,2,4,0,0,54,712
-0.17245132499359905,3,1,1,1,8,3,0,7,54,713
0.3535287227705299,3,1,2,4,2,1,0,27,54,714
-0.38284334409925064,3,1,2,2,0,4,0,13,54,715
-1.0140194014162054,3,1,1,2,2,3,0,0,30,716
1.1950967991931363,3,1,2,0,2,4,0,13,54,717
0.5639207418761815,3,1,2,0,9,1,2,7,54,718
-0.698431372757728,3,1,2,1,2,4,0,7,49,719
0.5639207418761815,3,0,2,2,9,4,0,10,54,720
0.8795087705346588,3,0,2,4,7,4,0,7,54,721
-0.2776473345464248,3,0,2,10,0,4,0,7,54,722
-0.17245132499359905,3,1,2,1,2,4,0,24,34,723
-0.4880393536520764,3,1,2,9,2,4,0,10,34,724
-0.698431372757728,3,1,2,0,2,4,0,7,7,725
-0.06725531544077326,3,1,2,1,2,4,0,10,0,726
-0.5932353632049022,3,1,2,1,2,4,0,10,34,727
0.9847047800874846,3,0,2,2,7,4,0,7,54,728
-0.17245132499359905,3,0,2,4,2,4,0,5,54,729
-0.5932353632049022,3,1,2,1,2,4,0,7,34,730
-0.06725531544077326,3,1,2,4,9,2,2,26,54,731
0.6691167514290073,3,0,2,7,2,3,0,12,54,732
-0.06725531544077326,3,0,2,4,2,4,0,7,54,733
-0.2776473345464248,3,1,2,1,2,4,2,7,54,734
-0.9088233918633796,3,1,2,1,0,4,0,25,54,735
-1.119215410969031,3,1,2,1,10,2,2,26,54,736
0.037940694112052524,3,0,2,1,7,4,0,10,30,737
0.14313670366487832,3,1,2,4,9,0,2,26,54,738
0.037940694112052524,3,0,2,0,9,2,2,7,54,739
-0.5932353632049022,3,1,2,1,2,4,0,7,0,740
0.8795087705346588,3,1,2,2,12,2,2,10,16,741
-1.0140194014162054,3,0,2,3,7,4,0,1,55,742
3.5094090093553034,3,0,2,10,2,4,0,7,54,743
-0.06725531544077326,3,1,2,4,2,4,0,7,34,744
-1.0140194014162054,3,1,2,1,2,4,0,7,54,745
-0.4880393536520764,3,0,2,4,2,4,0,7,54,746
2.0366648756157426,3,0,2,3,2,3,0,20,54,747
-0.17245132499359905,3,1,2,1,9,2,2,7,32,748
-0.38284334409925064,3,1,2,2,2,4,0,8,54,749
-0.38284334409925064,3,1,2,4,0,4,0,25,39,750
-0.4880393536520764,3,0,2,3,2,4,0,23,54,751
0.3535287227705299,3,0,2,1,2,4,0,10,54,752
-0.9088233918633796,3,0,2,4,0,4,0,20,54,753
0.037940694112052524,3,1,2,4,0,4,0,10,0,754
2.6678409329326973,3,0,2,4,2,4,0,7,0,755
0.8795087705346588,3,0,1,9,2,4,0,7,0,756
-0.17245132499359905,3,0,2,4,9,4,0,10,0,757
-0.4880393536520764,3,1,2,4,2,4,2,7,16,758
-1.4348034396275084,3,0,0,10,2,1,0,20,54,759
0.037940694112052524,3,0,2,3,2,4,0,7,50,760
-0.8036273823105538,3,1,2,4,9,4,2,7,54,761
-1.224411420521857,3,0,2,3,2,4,0,27,54,762
-0.698431372757728,3,1,2,10,13,1,0,1,30,763
-0.2776473345464248,3,1,2,10,0,4,0,10,0,764
0.6691167514290073,3,1,2,2,2,4,0,7,53,765
-1.119215410969031,3,1,2,1,2,4,2,7,54,766
-0.9088233918633796,3,1,2,2,2,4,2,23,54,767
0.6691167514290073,3,1,2,11,9,1,0,18,54,768
-0.2776473345464248,3,1,2,4,2,4,0,26,54,769
-0.4880393536520764,3,1,2,1,6,4,0,7,49,770
-0.8036273823105538,2,1,2,1,9,4,0,22,30,771
-0.698431372757728,3,1,2,4,2,3,0,24,0,772
-0.9088233918633796,3,1,2,2,2,4,0,7,54,773
-0.5932353632049022,3,0,2,1,9,4,0,7,0,774
-0.8036273823105538,3,1,2,2,0,4,0,25,0,775
3.299016990249652,3,0,2,4,7,4,0,7,30,776
-1.119215410969031,3,1,2,1,2,4,2,20,26,777
1.826272856510091,3,1,2,9,7,4,2,7,54,778
-0.4880393536520764,3,0,2,1,2,4,0,7,54,779
0.4587247323233557,3,0,2,2,7,4,0,7,54,780
0.9847047800874846,3,1,2,0,2,4,0,7,17,781
-0.2776473345464248,3,0,2,2,0,4,0,7,50,782
-0.698431372757728,3,1,2,2,0,4,0,24,0,783
-0.8036273823105538,3,0,2,4,2,4,0,7,0,784
1.300292808745962,3,0,2,10,0,3,0,12,0,785
-0.8036273823105538,3,1,2,1,15,4,0,20,30,786
-0.4880393536520764,3,1,2,2,2,4,0,7,17,787
0.037940694112052524,3,0,2,4,13,2,0,7,54,788
0.24833271321770412,3,1,2,1,9,4,0,12,0,789
1.300292808745962,3,1,2,1,2,4,0,7,54,790
-0.06725531544077326,3,1,2,4,7,3,0,7,0,791
0.4587247323233557,3,1,2,4,2,4,0,13,0,792
-0.2776473345464248,3,1,2,4,2,4,0,7,54,793
-0.4880393536520764,3,1,2,4,2,4,0,7,43,794
3.404212999802478,3,1,2,1,0,4,0,10,54,795
-0.8036273823105538,3,1,2,1,9,4,2,18,54,796
-0.5932353632049022,3,1,2,2,2,4,0,7,0,797
0.3535287227705299,3,1,2,2,9,4,0,9,54,798
0.14313670366487832,1,1,2,0,7,4,2,20,54,799
-0.4880393536520764,3,0,2,3,2,4,0,10,30,800
0.8795087705346588,3,0,2,2,2,4,0,10,34,801
0.24833271321770412,2,1,2,1,9,1,0,7,54,802
2.9834289615911747,3,0,2,2,2,4,0,10,54,803
-0.9088233918633796,3,1,2,4,0,4,0,0,30,804
-0.5932353632049022,3,1,2,2,9,4,0,7,11,805
-0.8036273823105538,3,1,2,2,9,4,0,10,0,806
-0.06725531544077326,3,1,2,4,2,4,0,10,54,807
-0.8036273823105538,3,1,2,4,2,4,2,7,16,808
-0.698431372757728,3,1,2,4,2,4,2,7,54,809
-0.4880393536520764,3,1,2,1,2,4,0,20,55,810
-0.06725531544077326,3,1,2,1,9,4,0,7,54,811
-0.38284334409925064,3,1,2,1,0,4,0,7,54,812
-0.9088233918633796,3,1,2,10,9,4,2,20,30,813
0.6691167514290073,3,1,2,2,0,4,0,8,54,814
0.24833271321770412,3,1,2,1,0,4,2,7,54,815
-0.8036273823105538,3,1,2,1,2,2,0,20,54,816
-0.698431372757728,3,1,2,4,2,4,2,20,54,817
-0.2776473345464248,3,1,2,4,9,4,0,7,54,818
0.6691167514290073,3,1,2,1,11,4,0,0,54,819
-0.17245132499359905,3,1,1,4,0,4,0,7,54,820
-0.8036273823105538,3,1,2,4,2,4,0,7,54,821
-0.8036273823105538,3,1,2,1,2,4,0,7,54,822
0.3535287227705299,3,1,2,2,0,4,2,7,54,823
-1.0140194014162054,3,1,2,6,7,4,0,20,54,824
-0.4880393536520764,3,1,2,1,2,4,0,14,54,825
0.8795087705346588,3,1,2,0,2,3,0,14,54,826
-0.38284334409925064,3,1,2,1,9,4,0,10,54,827
-0.4880393536520764,3,1,2,1,5,4,2,7,49,828
-0.698431372757728,3,1,1,4,8,4,0,7,54,829
-0.38284334409925064,3,1,2,1,2,4,0,7,54,830
0.774312760981833,3,1,2,1,9,4,0,10,54,831
-0.9088233918633796,3,1,2,1,2,4,0,7,54,832
0.774312760981833,3,0,2,1,5,4,0,7,47,833
1.0899007896403103,3,1,2,0,0,4,0,10,17,834
3.193820980696826,3,1,2,1,5,1,0,12,54,835
0.9847047800874846,3,1,2,1,2,4,0,7,54,836
-1.0140194014162054,3,0,2,2,9,4,2,20,8,837
-0.698431372757728,3,0,1,10,2,0,2,13,55,838
-0.698431372757728,3,1,2,4,2,4,0,7,16,839
-0.4880393536520764,3,1,2,4,0,4,0,10,49,840
-0.38284334409925064,3,1,2,2,2,4,0,10,34,841
-1.119215410969031,3,0,1,2,7,3,0,7,0,842
0.037940694112052524,3,1,2,1,2,3,0,7,54,843
-0.4880393536520764,3,1,2,1,2,3,0,10,0,844
-0.698431372757728,3,1,2,0,7,1,0,7,0,845
-0.8036273823105538,3,1,2,9,0,4,0,7,54,846
-0.38284334409925064,3,1,2,1,2,3,0,7,54,847
0.3535287227705299,3,1,2,2,2,4,0,7,54,848
0.037940694112052524,3,1,2,1,2,3,0,7,30,849
1.1950967991931363,3,1,2,1,7,3,0,27,17,850
-0.4880393536520764,3,1,2,5,9,4,0,1,54,851
0.14313670366487832,3,1,2,1,0,4,0,7,54,852
-0.8036273823105538,3,1,2,2,13,4,0,7,34,853
0.5639207418761815,3,1,2,7,2,4,0,7,54,854
-0.17245132499359905,3,1,2,2,2,4,0,7,55,855
0.037940694112052524,3,1,2,10,2,5,0,10,6,856
1.300292808745962,3,0,2,2,2,4,0,12,0,857
-0.2776473345464248,3,0,2,1,7,4,0,10,34,858
-0.38284334409925064,3,1,2,4,0,4,0,7,0,859
-1.0140194014162054,3,1,2,2,0,4,0,7,34,860
-0.38284334409925064,3,1,2,4,2,4,0,24,54,861
0.4587247323233557,3,1,2,1,9,4,0,10,54,862
-0.5932353632049022,3,1,2,1,5,4,2,20,54,863
-0.38284334409925064,2,0,2,2,12,3,0,7,54,864
2.247056894721394,3,0,2,4,9,4,0,7,54,865
0.774312760981833,3,0,2,2,2,4,0,7,54,866
-0.698431372757728,3,0,2,2,0,3,0,7,0,867
0.037940694112052524,3,0,2,4,7,4,0,10,54,868
-0.38284334409925064,3,1,2,4,2,4,0,7,54,869
-0.8036273823105538,3,1,2,1,2,4,0,20,0,870
-1.0140194014162054,3,1,2,1,2,4,2,20,54,871
0.037940694112052524,3,1,2,1,2,4,0,7,30,872
0.037940694112052524,3,0,2,4,2,4,0,7,30,873
-1.0140194014162054,3,0,2,1,9,2,0,20,17,874
0.3535287227705299,3,1,2,2,2,2,0,7,30,875
-1.3296074300746827,3,0,2,2,2,4,0,27,18,876
-0.17245132499359905,3,0,2,3,2,4,0,10,30,877
0.4587247323233557,3,0,2,2,2,2,0,10,54,878
-0.5932353632049022,3,0,2,10,0,4,0,10,30,879
0.037940694112052524,3,0,2,4,2,4,0,10,54,880
-1.119215410969031,3,0,2,4,0,4,0,7,54,881
1.1950967991931363,3,1,2,1,0,3,0,11,54,882
-0.4880393536520764,3,1,2,1,2,4,0,10,34,883
-0.8036273823105538,3,0,2,4,6,3,0,10,20,884
0.6691167514290073,3,1,1,10,2,4,0,7,54,885
-0.06725531544077326,2,1,2,4,2,4,0,7,54,886
-0.5932353632049022,3,1,2,4,11,4,2,7,54,887
2.7730369424855232,3,1,2,1,2,4,0,7,54,888
-0.698431372757728,3,0,2,4,2,4,0,7,54,889
-0.06725531544077326,3,1,2,1,2,4,0,7,54,890
-0.06725531544077326,3,1,2,4,2,4,2,7,54,891
1.6158808374044393,3,1,2,1,4,4,0,9,54,892
-0.4880393536520764,3,0,2,1,2,4,0,7,54,893
1.4054888182987877,3,0,2,1,2,4,0,7,54,894
0.6691167514290073,3,1,2,1,0,4,0,7,54,895
-0.2776473345464248,3,0,2,10,5,4,0,7,54,896
-0.4880393536520764,3,1,2,1,2,4,0,12,54,897
0.6691167514290073,3,1,2,2,0,4,0,5,0,898
-0.06725531544077326,3,1,2,2,2,4,0,14,54,899
2.7730369424855232,3,1,2,4,2,4,0,7,54,900
-0.4880393536520764,3,0,2,3,7,1,0,13,54,901
0.6691167514290073,3,0,2,1,2,4,0,7,54,902
-0.5932353632049022,3,1,2,2,7,2,1,7,54,903
-0.4880393536520764,3,0,2,1,2,4,0,7,54,904
-0.2776473345464248,3,1,2,4,2,4,0,7,0,905
1.9314688660629167,3,0,2,10,7,4,0,12,54,906
1.0899007896403103,3,0,2,2,2,4,0,14,0,907
-1.224411420521857,3,0,1,10,2,4,0,20,0,908
0.774312760981833,3,1,2,4,9,4,0,10,54,909
-0.4880393536520764,3,0,1,3,0,4,2,20,43,910
2.5626449233798714,3,1,2,1,2,4,0,14,30,911
-0.5932353632049022,3,1,2,9,9,1,0,7,0,912
-0.17245132499359905,3,1,2,1,11,4,2,26,0,913
-1.0140194014162054,3,1,2,10,2,4,0,20,54,914
-1.224411420521857,3,1,2,1,2,2,2,20,54,915
-0.38284334409925064,3,0,2,4,2,4,0,7,54,916
-0.06725531544077326,3,1,2,1,2,2,0,7,54,917
-0.38284334409925064,3,1,2,2,9,4,0,10,54,918
0.9847047800874846,0,1,2,4,9,0,0,7,54,919
0.6691167514290073,0,1,2,1,0,4,2,1,54,920
0.4587247323233557,3,1,2,1,2,1,0,10,49,921
-0.06725531544077326,3,1,2,4,9,3,0,7,0,922
-1.0140194014162054,3,1,2,2,0,4,0,27,17,923
-0.17245132499359905,3,0,2,10,9,3,0,7,54,924
0.774312760981833,3,1,2,1,2,4,0,10,17,925
-0.4880393536520764,3,1,2,2,0,4,2,7,54,926
-1.224411420521857,3,1,2,7,2,1,0,8,32,927
-0.38284334409925064,3,1,1,1,0,4,0,10,54,928
0.24833271321770412,3,1,2,4,2,4,0,9,54,929
0.037940694112052524,3,1,2,1,9,4,2,7,54,930
-0.4880393536520764,3,1,2,1,2,3,0,7,54,931
-0.5932353632049022,3,1,2,4,0,4,0,10,54,932
-0.38284334409925064,3,1,2,4,0,4,0,10,34,933
-0.2776473345464248,3,1,2,4,2,4,0,10,34,934
-0.2776473345464248,3,1,2,6,9,2,2,10,17,935
2.8782329520383487,3,0,2,3,5,4,0,10,49,936
0.5639207418761815,3,1,2,0,2,3,0,7,50,937
-0.9088233918633796,3,1,2,1,0,4,2,7,0,938
-0.4880393536520764,3,0,2,2,2,2,2,20,54,939
0.3535287227705299,3,1,1,2,2,1,2,7,54,940
-0.17245132499359905,3,1,1,4,7,4,0,10,0,941
-0.698431372757728,3,0,2,4,2,4,0,14,54,942
-1.0140194014162054,3,0,2,4,7,4,2,20,54,943
-0.8036273823105538,3,1,2,2,2,2,2,7,54,944
1.0899007896403103,3,0,2,4,2,4,2,7,54,945
-1.224411420521857,3,0,2,2,2,4,0,20,54,946
-0.9088233918633796,3,0,2,2,0,4,0,7,54,947
0.037940694112052524,3,1,2,2,2,4,0,7,54,948
-1.0140194014162054,3,1,1,9,7,4,0,7,54,949
-0.4880393536520764,3,1,2,4,2,4,0,25,0,950
0.24833271321770412,3,0,2,10,9,3,0,7,32,951
0.037940694112052524,3,1,2,2,0,4,0,12,36,952
3.404212999802478,3,1,2,4,6,1,0,14,54,953
-0.2776473345464248,3,0,2,10,2,3,0,10,54,954
1.826272856510091,3,1,2,4,0,4,0,7,54,955
-0.8036273823105538,3,1,2,7,2,4,2,22,54,956
0.6691167514290073,3,1,2,4,2,4,0,7,54,957
-1.119215410969031,3,1,2,4,2,4,0,20,54,958
2.8782329520383487,3,0,2,1,7,4,0,10,54,959
1.9314688660629167,3,1,2,1,7,1,0,7,54,960
0.3535287227705299,3,1,2,1,2,4,0,7,54,961
0.24833271321770412,3,1,2,2,0,3,0,6,0,962
-0.698431372757728,3,1,2,10,2,1,2,7,54,963
-0.698431372757728,3,0,2,4,2,4,0,22,54,964
-1.0140194014162054,3,0,2,2,0,3,0,20,0,965
-0.4880393536520764,3,1,2,1,9,4,0,7,0,966
-0.698431372757728,3,1,2,4,2,4,2,7,54,967
0.14313670366487832,3,1,2,1,0,1,0,7,54,968
-0.5932353632049022,3,0,2,10,2,2,0,9,54,969
0.774312760981833,3,0,1,11,2,1,0,20,54,970
-0.9088233918633796,3,0,2,4,9,4,0,20,54,971
-0.9088233918633796,3,1,2,2,2,3,0,7,54,972
3.0886249711440006,3,1,1,2,2,1,0,27,54,973
-1.0140194014162054,3,0,2,4,9,4,0,20,17,974
1.0899007896403103,3,0,2,1,2,4,0,7,0,975
-0.8036273823105538,3,0,2,3,2,4,2,20,54,976
-1.224411420521857,3,0,2,9,2,1,0,20,0,977
-0.8036273823105538,3,0,2,9,2,2,2,7,0,978
1.721076846957265,3,1,2,2,9,4,0,14,54,979
-0.4880393536520764,3,1,2,2,2,4,0,7,0,980
-0.9088233918633796,3,0,2,10,9,4,0,10,54,981
-1.0140194014162054,3,0,2,2,2,4,0,27,53,982
-1.3296074300746827,3,1,2,1,1,1,0,24,39,983
0.5639207418761815,3,0,2,1,2,3,0,11,49,984
-0.698431372757728,3,1,2,11,9,4,0,7,0,985
0.037940694112052524,3,0,2,2,0,3,0,7,0,986
-0.9088233918633796,3,1,2,2,9,4,0,7,54,987
-0.8036273823105538,3,1,2,1,9,4,0,7,19,988
-1.3296074300746827,3,1,2,4,2,4,0,20,54,989
-1.4348034396275084,3,0,2,2,0,4,0,20,49,990
-0.698431372757728,2,1,2,2,9,4,0,25,54,991
-0.38284334409925064,3,1,2,10,0,4,0,7,54,992
-0.8036273823105538,3,1,1,1,13,1,0,7,54,993
-0.9088233918633796,3,0,2,4,0,4,0,7,0,994
-1.3296074300746827,3,0,2,2,9,3,0,20,54,995
-0.698431372757728,3,1,2,4,0,4,0,10,17,996
-0.698431372757728,3,0,2,10,9,5,2,7,54,997
-0.9088233918633796,3,1,1,10,7,4,0,7,54,998
-0.38284334409925064,3,1,2,1,2,4,0,7,24,999
-0.06725531544077326,3,1,2,2,9,4,2,10,54,1000
1.4054888182987877,3,0,2,1,7,4,0,7,54,1001
-0.06725531544077326,3,0,2,10,2,4,0,25,49,1002
-0.17245132499359905,3,0,2,1,15,4,0,24,54,1003
0.774312760981833,3,0,2,0,3,1,0,12,49,1004
-1.3296074300746827,3,0,2,2,7,4,2,20,54,1005
-1.4348034396275084,3,0,2,10,13,4,2,20,32,1006
0.24833271321770412,3,0,2,4,0,4,0,10,54,1007
-0.2776473345464248,3,1,2,2,0,4,0,12,34,1008
-0.5932353632049022,3,0,2,5,2,4,0,7,49,1009
-0.2776473345464248,3,1,2,4,2,2,2,19,54,1010
1.1950967991931363,3,0,2,2,2,4,0,10,34,1011
-0.8036273823105538,3,1,2,0,9,4,2,20,54,1012
0.24833271321770412,3,1,2,2,2,4,0,7,34,1013
1.1950967991931363,3,0,2,4,2,4,0,7,54,1014
1.0899007896403103,3,1,1,0,9,1,0,14,54,1015
-0.4880393536520764,3,1,2,1,2,4,0,26,54,1016
-0.8036273823105538,3,1,1,4,2,4,0,20,49,1017
0.8795087705346588,3,1,2,4,2,4,0,5,54,1018
-0.9088233918633796,3,1,2,1,2,1,0,20,30,1019
2.0366648756157426,3,1,2,4,2,1,0,1,54,1020
-0.8036273823105538,3,1,1,4,0,4,0,7,54,1021
-0.5932353632049022,3,1,2,4,9,4,2,7,54,1022
-0.4880393536520764,3,1,2,2,2,4,0,7,30,1023
-0.17245132499359905,3,0,2,10,0,4,0,11,39,1024
-0.5932353632049022,3,1,2,0,0,4,2,20,54,1025
2.9834289615911747,3,0,2,2,2,4,0,13,54,1026
-0.8036273823105538,3,1,2,1,2,4,0,24,54,1027
-0.2776473345464248,3,0,2,3,2,4,2,7,32,1028
-1.0140194014162054,1,1,2,1,0,4,0,27,30,1029
-0.8036273823105538,3,1,2,1,2,4,0,7,54,1030
1.0899007896403103,3,1,2,7,2,4,0,7,55,1031
0.3535287227705299,3,1,2,0,9,2,0,10,54,1032
-0.5932353632049022,3,0,2,2,2,4,0,23,54,1033
-1.0140194014162054,3,1,1,10,9,4,0,20,54,1034
-0.698431372757728,3,1,2,1,2,4,2,20,54,1035
0.4587247323233557,0,0,0,2,12,1,0,7,54,1036
0.5639207418761815,3,0,2,4,0,1,0,10,54,1037
0.037940694112052524,3,0,2,4,2,4,0,7,54,1038
-0.06725531544077326,3,1,2,1,2,4,0,9,49,1039
-1.0140194014162054,3,1,2,1,7,4,0,20,34,1040
1.0899007896403103,3,1,2,4,0,4,0,10,34,1041
0.8795087705346588,3,0,2,2,15,4,0,9,54,1042
-0.38284334409925064,3,1,2,4,0,2,2,7,28,1043
-1.0140194014162054,3,1,1,9,2,4,0,7,43,1044
0.5639207418761815,3,1,2,2,2,3,0,8,0,1045
2.6678409329326973,3,1,2,2,13,3,0,8,54,1046
-0.5932353632049022,3,1,1,2,2,2,2,7,54,1047
-0.17245132499359905,3,0,2,10,12,1,0,7,54,1048
-0.17245132499359905,3,1,2,2,2,4,0,10,34,1049
1.0899007896403103,3,1,2,2,13,4,0,14,0,1050
1.5106848278516136,3,0,2,3,2,4,0,7,0,1051
-0.5932353632049022,3,1,2,1,2,4,0,7,0,1052
0.8795087705346588,2,0,2,3,2,4,0,7,54,1053
0.037940694112052524,3,0,2,1,0,4,0,10,0,1054
-0.17245132499359905,3,1,2,4,2,4,0,10,34,1055
-0.4880393536520764,3,1,2,2,15,4,0,20,47,1056
-0.38284334409925064,3,1,2,4,2,4,0,7,54,1057
0.24833271321770412,3,0,2,4,7,4,0,7,54,1058
-0.698431372757728,3,1,2,9,2,4,0,7,54,1059
-0.17245132499359905,3,1,2,2,9,4,0,5,54,1060
-0.2776473345464248,3,0,2,10,7,2,0,10,54,1061
2.0366648756157426,3,0,2,3,8,1,0,10,54,1062
1.1950967991931363,3,1,2,2,2,4,0,7,54,1063
0.14313670366487832,3,1,1,1,2,1,0,7,54,1064
-0.8036273823105538,3,1,2,10,2,3,0,25,34,1065
-0.9088233918633796,3,0,2,2,2,4,0,20,3,1066
0.6691167514290073,3,0,2,4,2,4,0,9,54,1067
3.6146050189081294,3,1,2,10,7,3,0,7,54,1068
-0.06725531544077326,3,1,2,1,9,4,0,7,30,1069
-0.06725531544077326,3,0,1,2,9,4,0,7,13,1070
0.3535287227705299,3,0,2,4,0,2,0,7,54,1071
-0.38284334409925064,0,1,1,2,9,4,2,7,0,1072
0.24833271321770412,3,1,2,1,0,4,0,7,49,1073
0.6691167514290073,3,1,2,0,9,4,0,5,54,1074
-0.4880393536520764,3,1,2,2,0,4,0,7,0,1075
0.24833271321770412,3,0,2,0,2,4,0,8,4,1076
-0.06725531544077326,3,0,2,2,2,2,2,7,54,1077
0.037940694112052524,3,1,2,4,2,4,0,7,54,1078
-0.698431372757728,3,0,2,2,7,4,0,7,54,1079
-0.38284334409925064,3,1,2,4,2,4,0,7,30,1080
-0.698431372757728,3,1,2,1,2,4,0,8,54,1081
-0.17245132499359905,3,1,2,9,2,2,0,7,54,1082
0.14313670366487832,3,1,2,4,7,4,0,10,54,1083
2.4574489138270454,3,0,2,4,2,4,0,10,54,1084
0.9847047800874846,3,1,2,1,2,4,0,10,11,1085
-1.0140194014162054,3,0,0,10,2,4,2,20,14,1086
-1.224411420521857,3,0,2,4,0,2,2,20,54,1087
-1.224411420521857,3,1,1,11,2,4,0,20,30,1088
-0.06725531544077326,3,1,2,4,2,3,0,10,0,1089
0.037940694112052524,3,1,2,4,0,3,0,12,54,1090
-0.9088233918633796,3,1,1,4,2,3,0,20,0,1091
-0.2776473345464248,3,1,2,4,0,4,0,25,0,1092
-0.38284334409925064,3,0,0,0,6,4,2,12,39,1093
0.037940694112052524,3,1,2,0,2,4,0,10,0,1094
-1.0140194014162054,3,0,0,3,13,4,2,20,49,1095
-0.17245132499359905,3,0,2,2,0,4,0,7,54,1096
-1.224411420521857,3,1,2,10,0,4,2,7,54,1097
0.4587247323233557,3,0,1,5,4,3,0,25,39,1098
-0.8036273823105538,3,1,2,1,0,4,2,14,8,1099
2.247056894721394,2,1,2,4,2,4,2,3,54,1100
0.3535287227705299,3,1,2,4,9,4,0,13,54,1101
1.4054888182987877,3,1,1,0,6,1,0,7,54,1102
-0.2776473345464248,3,1,2,4,2,4,0,7,49,1103
0.3535287227705299,3,1,2,2,7,4,2,12,54,1104
-0.8036273823105538,3,1,2,1,0,4,0,10,54,1105
-0.8036273823105538,3,1,2,1,2,4,0,14,50,1106
-0.698431372757728,0,0,0,3,2,4,0,10,54,1107
-0.06725531544077326,3,1,2,4,9,4,0,10,54,1108
0.14313670366487832,3,1,2,1,5,4,0,23,54,1109
-0.9088233918633796,3,1,2,4,9,4,2,10,54,1110
2.141860885168568,3,1,2,4,0,2,0,7,54,1111
-0.698431372757728,3,0,2,5,11,4,0,27,30,1112
-0.06725531544077326,3,1,1,2,2,4,0,12,54,1113
1.1950967991931363,3,0,2,2,2,3,0,10,17,1114
-1.4348034396275084,3,0,2,2,2,3,0,20,54,1115
-0.698431372757728,3,1,2,1,2,4,0,7,54,1116
-1.0140194014162054,3,0,2,1,9,4,0,7,54,1117
-0.5932353632049022,3,0,2,1,2,4,0,7,54,1118
-0.2776473345464248,3,1,1,10,0,4,0,12,54,1119
-0.06725531544077326,3,1,2,4,2,4,0,7,32,1120
-0.4880393536520764,3,1,2,10,5,4,2,7,49,1121
-1.3296074300746827,3,0,2,3,2,1,0,27,30,1122
-0.17245132499359905,3,1,2,1,2,4,0,7,30,1123
-1.119215410969031,3,1,2,2,0,4,2,8,30,1124
0.3535287227705299,3,0,1,0,2,4,2,20,54,1125
0.774312760981833,1,1,0,4,2,4,2,7,54,1126
-1.0140194014162054,3,1,2,1,2,4,2,7,54,1127
-0.698431372757728,3,1,2,1,2,4,0,20,30,1128
0.4587247323233557,3,1,2,1,0,4,0,10,54,1129
-0.698431372757728,3,1,2,2,2,4,0,8,49,1130
1.1950967991931363,3,1,2,1,5,4,0,7,30,1131
-1.0140194014162054,3,0,1,10,12,4,2,20,54,1132
-0.698431372757728,3,1,2,1,2,4,0,20,54,1133
-0.5932353632049022,3,1,2,1,0,2,2,1,54,1134
1.5106848278516136,3,1,2,1,0,4,0,10,33,1135
-0.8036273823105538,3,1,2,4,2,4,0,20,54,1136
0.5639207418761815,3,1,2,7,2,4,0,1,54,1137
-1.0140194014162054,3,0,2,4,2,4,0,20,30,1138
-0.698431372757728,3,1,2,1,2,4,0,10,54,1139
-1.119215410969031,3,1,2,1,0,2,2,23,54,1140
